country,region_id,region_name,month,cpi_all_items,inflation_mtm,inflation_yoy,cpi_g01,cpi_g02,cpi_g03,cpi_g04,cpi_g05,cpi_g06,cpi_g07,cpi_g08,cpi_g09,cpi_g10,cpi_g11,inflation_mtm_g01,inflation_mtm_g02,inflation_mtm_g03,inflation_mtm_g04,inflation_mtm_g05,inflation_mtm_g06,inflation_mtm_g07,inflation_mtm_g08,inflation_mtm_g09,inflation_mtm_g10,inflation_mtm_g11,inflation_yoy_g01,inflation_yoy_g02,inflation_yoy_g03,inflation_yoy_g04,inflation_yoy_g05,inflation_yoy_g06,inflation_yoy_g07,inflation_yoy_g08,inflation_yoy_g09,inflation_yoy_g10,inflation_yoy_g11
Indonesia,KOTA BUKITTINGGI,KOTA BUKITTINGGI,2025-12-01,111.69,1.33,4.99,116.88,104.18,102.83,102.23,110.15,120.73,99.46,103.13,109.43,108.05,135.54,2.15,0.01,0.06,-0.07,0.0,4.91,0.0,0.09,0.0,0.13,1.95,7.64,0.62,1.23,-0.37,2.82,8.04,-0.04,0.32,1.83,2.34,18.92
Indonesia,KOTA BUKITTINGGI,KOTA BUKITTINGGI,2026-01-01,110.88,-0.73,4.04,114.4,104.21,102.9,102.24,110.22,118.05,99.42,103.13,110.59,108.05,140.05,-2.12,0.03,0.07,0.01,0.06,-2.22,-0.04,0.0,1.06,0.0,3.33,2.34,0.66,7.08,-0.35,2.71,4.64,-0.1,0.42,2.91,2.14,22.53
Indonesia,KOTA BUKITTINGGI,KOTA BUKITTINGGI,2026-02-01,111.43,0.5,5.17,115.68,104.25,102.89,102.26,110.37,117.76,99.63,103.13,110.93,108.05,142.54,1.12,0.04,-0.01,0.02,0.14,-0.25,0.21,0.0,0.31,0.0,1.78,4.03,0.68,10.81,-0.33,1.57,4.14,0.07,0.42,3.23,2.13,22.11
Indonesia,KOTA BUKITTINGGI,KOTA BUKITTINGGI,2026-03-01,111.61,0.16,4.32,116.24,104.4,103.02,102.27,110.8,118.02,99.76,103.13,110.93,108.25,140.24,0.48,0.14,0.13,0.01,0.39,0.22,0.13,0.0,0.0,0.19,-1.61,4.26,0.65,6.33,-0.4,1.68,3.7,0.29,0.18,3.23,2.06,18.59
Indonesia,KOTA BUKITTINGGI,KOTA BUKITTINGGI,2026-04-01,111.8,0.17,2.48,115.91,104.46,103.45,104.72,110.81,116.43,100.72,103.13,110.93,110.34,139.47,-0.28,0.06,0.42,2.4,0.01,-1.35,0.96,0.0,0.0,1.93,-0.55,2.07,0.4,1.77,2.1,1.3,1.26,1.98,0.42,3.23,2.72,12.89
Indonesia,KOTA BUKITTINGGI,KOTA BUKITTINGGI,2026-05-01,112.29,0.44,3.73,116.34,104.88,104.39,105.43,110.81,117.03,100.8,104.59,110.93,110.91,138.76,0.37,0.4,0.91,0.68,0.0,0.52,0.08,1.42,0.0,0.52,-0.51,4.78,0.79,2.7,2.7,1.3,2.21,1.31,1.48,3.23,2.84,13.17
Indonesia,KOTA CILEGON,KOTA CILEGON,2024-01-01,104.97,-0.14,2.28,107.75,102.41,102.11,101.4,102.03,109.66,100.02,100.78,103.75,104.21,105.05,-0.65,0.64,-0.15,0.17,0.27,0.0,-0.01,0.08,0.17,0.03,0.18,4.8,1.45,0.13,0.18,1.29,0.86,0.18,0.45,0.89,2.92,2.66
Indonesia,KOTA CILEGON,KOTA CILEGON,2024-02-01,105.71,0.7,2.86,109.72,102.39,102.11,101.49,102.48,109.67,100.02,100.97,103.75,105.14,105.17,1.83,-0.02,0.0,0.09,0.44,0.01,0.0,0.19,0.0,0.89,0.11,6.61,1.33,0.15,0.41,1.51,0.61,0.14,0.64,0.71,3.48,2.4
Indonesia,KOTA CILEGON,KOTA CILEGON,2024-03-01,106.16,0.43,2.91,110.56,104.32,102.11,101.61,102.56,109.72,100.03,100.97,103.75,105.22,106.41,0.77,1.88,0.0,0.12,0.08,0.05,0.01,0.0,0.0,0.08,1.18,6.98,3.1,0.15,0.44,1.46,0.34,0.15,0.64,0.71,1.96,3.4
Indonesia,KOTA CILEGON,KOTA CILEGON,2024-04-01,106.91,0.71,3.49,110.91,107.28,102.11,101.63,102.56,111.11,100.03,100.97,103.75,107.69,107.33,0.32,2.84,0.0,0.02,0.0,1.27,0.0,0.0,0.0,2.35,0.86,7.15,6.03,0.15,0.71,1.46,1.36,0.15,0.63,0.71,4.07,3.64
Indonesia,KOTA CILEGON,KOTA CILEGON,2024-05-01,106.88,-0.03,3.2,110.38,107.37,102.11,101.67,101.47,110.29,100.02,101.51,103.75,108.6,109.5,-0.48,0.08,0.0,0.04,-1.06,-0.74,-0.01,0.53,0.0,0.85,2.02,5.85,5.72,0.14,0.8,0.39,0.8,0.14,1.17,0.71,4.76,5.33
Indonesia,KOTA CILEGON,KOTA CILEGON,2024-06-01,106.44,-0.41,2.72,108.74,107.37,102.21,101.79,101.47,110.29,100.02,101.51,103.75,108.6,110.09,-1.49,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.54,4.0,5.72,0.24,0.95,0.39,1.2,0.14,1.17,0.71,4.67,5.96
Indonesia,KOTA CILEGON,KOTA CILEGON,2024-07-01,106.41,-0.03,2.55,107.91,107.54,102.25,101.88,101.87,110.37,100.01,101.69,105.38,108.65,111.15,-0.76,0.16,0.04,0.09,0.39,0.07,-0.01,0.18,1.57,0.05,0.96,2.9,5.89,0.26,0.97,0.78,1.26,0.13,1.35,1.75,4.72,6.94
Indonesia,KOTA CILEGON,KOTA CILEGON,2024-08-01,106.37,-0.04,2.69,107.38,107.72,102.25,102.02,101.88,110.87,99.97,102.02,105.38,108.67,112.12,-0.49,0.17,0.0,0.14,0.01,0.45,-0.04,0.32,0.0,0.02,0.87,2.99,6.07,0.23,1.11,0.76,1.71,0.09,1.62,1.75,4.73,7.89
Indonesia,KOTA CILEGON,KOTA CILEGON,2024-09-01,106.12,-0.24,2.21,106.61,107.63,102.25,102.13,101.83,110.42,99.98,102.02,105.38,108.67,112.58,-0.72,-0.08,0.0,0.11,-0.05,-0.41,0.01,0.0,0.0,0.0,0.41,1.71,5.98,0.23,1.29,0.71,0.78,-0.01,1.62,1.75,4.51,8.5
Indonesia,KOTA CILEGON,KOTA CILEGON,2024-10-01,106.36,0.23,2.37,107.48,107.64,102.25,102.06,101.83,109.6,100.0,102.02,105.38,108.67,113.64,0.82,0.01,0.0,-0.07,0.0,-0.74,0.02,0.0,0.0,0.0,0.94,2.59,5.99,0.05,1.22,0.38,-0.44,0.01,1.62,1.75,4.51,9.56
Indonesia,KOTA CILEGON,KOTA CILEGON,2024-11-01,106.73,0.35,2.06,108.3,107.62,102.53,102.1,101.88,109.6,99.89,102.06,105.38,108.8,114.83,0.76,-0.02,0.27,0.04,0.05,0.0,-0.11,0.04,0.0,0.12,1.05,1.4,5.78,0.26,0.91,0.13,-0.09,-0.1,1.52,1.75,4.43,10.15
Indonesia,KOTA CILEGON,KOTA CILEGON,2024-12-01,107.2,0.44,1.98,109.65,107.71,102.63,102.41,101.88,109.6,99.94,102.06,105.38,108.93,115.0,1.25,0.08,0.1,0.3,0.0,0.0,0.05,0.0,0.0,0.12,0.15,1.11,5.85,0.36,1.17,0.12,-0.05,-0.09,1.35,1.75,4.56,9.67
Indonesia,KOTA CILEGON,KOTA CILEGON,2025-01-01,106.15,-0.98,1.12,111.31,108.01,89.96,102.29,102.22,110.22,99.88,102.06,105.38,109.19,115.63,1.51,0.28,-12.35,-0.12,0.33,0.57,-0.06,0.0,0.0,0.24,0.55,3.3,5.47,-11.9,0.88,0.19,0.51,-0.14,1.27,1.57,4.78,10.07
Indonesia,KOTA CILEGON,KOTA CILEGON,2025-02-01,105.19,-0.9,-0.49,110.6,108.14,83.62,102.23,102.22,110.41,99.57,102.22,105.38,109.25,117.27,-0.64,0.12,-7.05,-0.06,0.0,0.17,-0.31,0.16,0.0,0.05,1.42,0.8,5.62,-18.11,0.73,-0.25,0.67,-0.45,1.24,1.57,3.91,11.51
Indonesia,KOTA CILEGON,KOTA CILEGON,2025-03-01,107.09,1.81,0.88,111.84,109.46,93.42,102.12,102.22,111.17,99.57,102.23,105.38,109.25,118.44,1.12,1.22,11.72,-0.11,0.0,0.69,0.0,0.01,0.0,0.0,1.0,1.16,4.93,-8.51,0.5,-0.33,1.32,-0.46,1.25,1.57,3.83,11.31
Indonesia,KOTA CILEGON,KOTA CILEGON,2025-04-01,108.55,1.36,1.53,112.08,109.28,102.98,101.76,99.81,110.92,99.24,102.48,105.38,109.72,121.78,0.21,-0.16,10.23,-0.35,-2.36,-0.22,-0.33,0.24,0.0,0.43,2.82,1.05,1.86,0.85,0.13,-2.68,-0.17,-0.79,1.5,1.57,1.89,13.46
Indonesia,KOTA CILEGON,KOTA CILEGON,2025-05-01,107.99,-0.52,1.04,109.95,109.33,102.98,101.78,99.67,110.82,99.55,103.23,105.38,109.81,122.75,-1.9,0.05,0.0,0.02,-0.14,-0.09,0.31,0.73,0.0,0.08,0.8,-0.39,1.83,0.85,0.11,-1.77,0.48,-0.47,1.69,1.57,1.11,12.1
Indonesia,KOTA CILEGON,KOTA CILEGON,2025-06-01,108.17,0.17,1.63,110.49,109.39,103.0,101.9,99.88,110.38,99.54,103.19,105.38,110.27,122.59,0.49,0.05,0.02,0.12,0.21,-0.4,-0.01,-0.04,0.0,0.42,-0.13,1.61,1.88,0.77,0.11,-1.57,0.08,-0.48,1.66,1.57,1.54,11.35
Indonesia,KOTA CILEGON,KOTA CILEGON,2025-07-01,108.73,0.52,2.18,111.36,109.45,103.19,101.4,99.81,110.81,99.54,103.49,108.13,110.35,123.47,0.79,0.05,0.18,-0.49,-0.07,0.39,0.0,0.29,2.61,0.07,0.72,3.2,1.78,0.92,-0.47,-2.02,0.4,-0.47,1.77,2.61,1.56,11.08
Indonesia,KOTA CILEGON,KOTA CILEGON,2025-08-01,108.5,-0.21,2.0,110.64,109.43,103.19,101.61,99.84,110.4,99.52,103.5,108.09,110.54,123.57,-0.65,-0.02,0.0,0.21,0.03,-0.37,-0.02,0.01,-0.04,0.17,0.08,3.04,1.59,0.92,-0.4,-2.0,-0.42,-0.45,1.45,2.57,1.72,10.21
Indonesia,KOTA CILEGON,KOTA CILEGON,2025-09-01,108.66,0.15,2.39,111.03,109.34,103.4,101.68,100.05,110.4,99.57,103.66,106.22,110.64,125.49,0.35,-0.08,0.2,0.07,0.21,0.0,0.05,0.15,-1.73,0.09,1.55,4.15,1.59,1.12,-0.44,-1.75,-0.02,-0.41,1.61,0.8,1.81,11.47
Indonesia,KOTA CILEGON,KOTA CILEGON,2025-10-01,109.08,0.39,2.56,111.52,109.32,103.4,101.88,100.06,110.4,99.57,103.74,106.22,110.76,129.64,0.44,-0.02,0.0,0.2,0.01,0.0,0.0,0.08,0.0,0.11,3.31,3.76,1.56,1.12,-0.18,-1.74,0.73,-0.43,1.69,0.8,1.92,14.08
Indonesia,KOTA CILEGON,KOTA CILEGON,2025-11-01,109.37,0.27,2.47,112.21,109.32,103.55,101.86,100.18,110.41,99.57,103.74,106.22,110.78,130.62,0.62,0.0,0.15,-0.02,0.12,0.01,0.0,0.0,0.0,0.02,0.76,3.61,1.58,0.99,-0.24,-1.67,0.74,-0.32,1.65,0.8,1.82,13.75
Indonesia,KOTA CILEGON,KOTA CILEGON,2025-12-01,110.02,0.59,2.63,113.75,109.32,103.56,101.93,100.18,110.87,99.57,103.74,106.22,110.94,132.57,1.37,0.0,0.01,0.07,0.0,0.42,0.0,0.0,0.0,0.14,1.49,3.74,1.49,0.91,-0.47,-1.67,1.16,-0.37,1.65,0.8,1.85,15.28
Indonesia,KOTA CILEGON,KOTA CILEGON,2026-01-01,109.89,-0.12,3.52,112.64,109.31,103.56,101.95,100.17,110.47,99.65,103.74,106.22,111.04,136.62,-0.98,-0.01,0.0,0.02,-0.01,-0.36,0.08,0.0,0.0,0.09,3.05,1.19,1.2,15.12,-0.33,-2.01,0.23,-0.23,1.65,0.8,1.69,18.15
Indonesia,KOTA CILEGON,KOTA CILEGON,2026-02-01,110.82,0.85,5.35,114.53,109.29,103.56,102.43,100.01,110.24,99.76,103.74,106.22,111.15,142.48,1.68,-0.02,0.0,0.47,-0.16,-0.21,0.11,0.0,0.0,0.1,4.29,3.55,1.06,23.85,0.2,-2.16,-0.15,0.19,1.49,0.8,1.74,21.5
Indonesia,KOTA CILEGON,KOTA CILEGON,2026-03-01,111.09,0.24,3.74,115.02,109.32,103.58,101.84,100.01,111.42,100.02,103.74,106.22,111.41,142.16,0.43,0.03,0.02,-0.58,0.0,1.07,0.26,0.0,0.0,0.23,-0.22,2.84,-0.13,10.88,-0.27,-2.16,0.22,0.45,1.48,0.8,1.98,20.03
Indonesia,KOTA CILEGON,KOTA CILEGON,2026-04-01,111.43,0.31,2.65,115.83,109.35,103.78,102.24,99.16,110.82,100.31,103.81,106.22,113.55,139.56,0.7,0.03,0.19,0.39,-0.85,-0.54,0.29,0.07,0.0,1.92,-1.83,3.35,0.06,0.78,0.47,-0.65,-0.09,1.08,1.3,0.8,3.49,14.6
Indonesia,KOTA CILEGON,KOTA CILEGON,2026-05-01,111.66,0.21,3.4,116.5,109.35,104.0,102.18,99.45,110.97,100.7,103.81,106.23,113.69,138.48,0.58,0.0,0.21,-0.06,0.29,0.14,0.39,0.0,0.01,0.12,-0.77,5.96,0.02,0.99,0.39,-0.22,0.14,1.16,0.56,0.81,3.53,12.81
Indonesia,KOTA CIREBON,KOTA CIREBON,2024-01-01,104.14,0.04,1.97,105.65,101.81,103.35,101.58,101.67,109.74,100.17,102.61,102.23,101.78,105.34,0.01,0.07,-0.02,0.66,0.22,-0.32,0.0,0.0,0.0,0.08,0.61,4.81,1.19,0.27,0.74,0.61,0.43,0.16,1.45,1.42,0.83,1.83
Indonesia,KOTA CIREBON,KOTA CIREBON,2024-02-01,104.71,0.55,2.19,107.38,101.83,103.35,101.8,101.67,109.74,100.17,102.61,102.23,101.8,105.41,1.64,0.02,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.07,5.59,0.97,0.27,0.8,0.5,0.42,0.16,1.32,1.42,0.72,1.48
Indonesia,KOTA CIREBON,KOTA CIREBON,2024-03-01,105.39,0.65,2.7,109.3,102.03,103.74,101.81,101.7,109.74,100.17,102.57,102.23,101.83,105.45,1.79,0.2,0.38,0.01,0.03,0.0,0.0,-0.04,0.0,0.03,0.04,7.07,1.15,0.65,0.87,0.53,0.14,0.16,1.28,1.42,0.75,1.48
Indonesia,KOTA CIREBON,KOTA CIREBON,2024-04-01,105.56,0.16,2.57,109.37,102.75,103.75,101.75,101.7,110.42,100.17,102.57,102.23,102.16,105.6,0.06,0.71,0.01,-0.06,0.0,0.62,0.0,0.0,0.0,0.32,0.14,6.38,1.86,0.66,0.75,0.53,0.25,0.16,1.28,1.42,1.0,1.52
Indonesia,KOTA CIREBON,KOTA CIREBON,2024-05-01,105.23,-0.31,1.97,108.27,102.69,103.75,101.77,101.63,110.12,100.17,102.76,102.23,102.32,105.97,-1.01,-0.06,0.0,0.02,-0.07,-0.27,0.0,0.19,0.0,0.16,0.35,4.35,1.76,0.65,0.75,0.44,0.36,0.16,1.47,1.42,1.08,1.88
Indonesia,KOTA CIREBON,KOTA CIREBON,2024-06-01,104.87,-0.34,1.43,107.06,102.72,103.77,101.8,101.63,110.12,100.17,102.76,102.23,102.32,106.37,-1.12,0.03,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2.47,1.79,0.66,0.78,0.44,0.85,0.16,1.47,1.42,1.01,2.15
Indonesia,KOTA CIREBON,KOTA CIREBON,2024-07-01,104.67,-0.19,1.01,106.33,102.98,103.77,101.75,101.43,110.12,100.12,103.17,102.23,102.45,106.61,-0.68,0.25,0.0,-0.05,-0.2,0.0,-0.05,0.4,0.0,0.13,0.23,1.52,1.68,0.66,0.7,0.01,0.81,0.11,1.36,0.0,0.83,2.33
Indonesia,KOTA CIREBON,KOTA CIREBON,2024-08-01,104.7,0.03,1.18,105.8,103.81,103.77,101.8,101.65,110.58,100.12,103.26,103.01,102.79,107.05,-0.5,0.81,0.0,0.05,0.22,0.42,0.0,0.09,0.76,0.33,0.41,1.62,2.5,0.4,0.77,0.23,1.14,0.11,1.44,0.76,1.16,2.8
Indonesia,KOTA CIREBON,KOTA CIREBON,2024-09-01,104.54,-0.15,0.83,104.79,104.4,103.82,102.67,101.72,110.6,100.19,103.56,103.98,102.87,107.48,-0.95,0.57,0.05,0.85,0.07,0.02,0.07,0.29,0.94,0.08,0.4,0.28,3.07,0.44,1.88,0.3,0.66,0.01,1.22,1.71,1.24,2.87
Indonesia,KOTA CIREBON,KOTA CIREBON,2024-10-01,104.61,0.07,0.88,105.19,104.41,103.82,102.61,101.68,109.94,100.13,103.64,103.98,102.94,107.45,0.38,0.01,0.0,-0.06,-0.04,-0.6,-0.06,0.08,0.0,0.07,-0.03,0.72,3.08,0.44,1.91,0.26,-0.34,-0.05,1.0,1.71,1.31,2.84
Indonesia,KOTA CIREBON,KOTA CIREBON,2024-11-01,104.8,0.18,0.85,105.78,104.53,103.82,102.36,101.41,109.95,100.13,103.64,103.98,103.06,107.47,0.56,0.11,0.0,-0.24,-0.27,0.01,0.0,0.0,0.0,0.12,0.02,0.56,3.16,0.44,1.31,-0.04,0.05,-0.05,1.0,1.71,1.41,2.76
Indonesia,KOTA CIREBON,KOTA CIREBON,2024-12-01,105.25,0.43,1.1,106.74,104.53,103.82,102.45,101.73,110.28,100.13,103.64,103.98,103.77,107.51,0.91,0.0,0.0,0.09,0.32,0.3,0.0,0.0,0.0,0.69,0.04,1.04,2.74,0.44,1.53,0.28,0.17,-0.04,1.0,1.71,2.04,2.68
Indonesia,KOTA CIREBON,KOTA CIREBON,2025-01-01,104.44,-0.77,0.29,108.43,104.63,95.69,103.23,102.16,110.32,100.13,104.25,104.07,104.09,107.21,1.58,0.1,-7.83,0.76,0.42,0.04,0.0,0.59,0.09,0.31,-0.28,2.63,2.77,-7.41,1.62,0.48,0.53,-0.04,1.6,1.8,2.27,1.78
Indonesia,KOTA CIREBON,KOTA CIREBON,2025-02-01,103.63,-0.78,-1.03,108.12,104.74,90.93,103.76,103.03,110.92,100.14,104.34,104.07,104.1,107.83,-0.29,0.11,-4.97,0.51,0.85,0.54,0.01,0.09,0.0,0.01,0.58,0.69,2.86,-12.02,1.93,1.34,1.08,-0.03,1.69,1.8,2.26,2.3
Indonesia,KOTA CIREBON,KOTA CIREBON,2025-03-01,105.64,1.94,0.24,110.46,105.23,97.07,103.95,103.54,111.16,100.14,104.47,104.55,104.52,108.42,2.16,0.47,6.75,0.18,0.5,0.22,0.0,0.12,0.46,0.4,0.55,1.06,3.14,-6.43,2.1,1.81,1.29,-0.03,1.85,2.27,2.64,2.82
Indonesia,KOTA CIREBON,KOTA CIREBON,2025-04-01,106.38,0.7,0.78,108.58,105.33,103.98,103.81,103.96,110.69,99.81,104.47,104.55,105.37,109.14,-1.7,0.1,7.12,-0.13,0.41,-0.42,-0.33,0.0,0.0,0.81,0.66,-0.72,2.51,0.22,2.02,2.22,0.24,-0.36,1.85,2.27,3.14,3.35
Indonesia,KOTA CIREBON,KOTA CIREBON,2025-05-01,106.26,-0.11,0.98,107.97,105.49,103.98,103.78,104.45,110.67,100.12,103.34,104.55,105.51,109.9,-0.56,0.15,0.0,-0.03,0.47,-0.02,0.31,-1.08,0.0,0.13,0.7,-0.28,2.73,0.22,1.98,2.77,0.5,-0.05,0.56,2.27,3.12,3.71
Indonesia,KOTA CIREBON,KOTA CIREBON,2025-06-01,106.75,0.46,1.79,109.19,105.52,103.98,103.74,105.85,110.72,100.12,101.21,104.55,106.01,110.23,1.13,0.03,0.0,-0.04,1.34,0.05,0.0,-2.06,0.0,0.47,0.3,1.99,2.73,0.2,1.91,4.15,0.54,-0.05,-1.51,2.27,3.61,3.63
Indonesia,KOTA CIREBON,KOTA CIREBON,2025-07-01,107.32,0.53,2.53,110.62,106.01,104.07,103.74,105.89,110.98,100.12,101.27,105.78,106.01,110.36,1.31,0.46,0.09,0.0,0.04,0.23,0.0,0.06,1.18,0.0,0.12,4.03,2.94,0.29,1.96,4.4,0.78,0.0,-1.84,3.47,3.47,3.52
Indonesia,KOTA CIREBON,KOTA CIREBON,2025-08-01,106.99,-0.31,2.19,109.47,106.06,104.07,103.73,106.07,110.99,100.09,101.17,105.89,106.07,110.5,-1.04,0.05,0.0,-0.01,0.17,0.01,-0.03,-0.1,0.1,0.06,0.13,3.47,2.17,0.29,1.9,4.35,0.37,-0.03,-2.02,2.8,3.19,3.22
Indonesia,KOTA CIREBON,KOTA CIREBON,2025-09-01,107.3,0.29,2.64,109.95,106.08,104.07,103.66,105.98,111.0,100.13,101.49,108.49,106.2,110.59,0.44,0.02,0.0,-0.07,-0.08,0.01,0.04,0.32,2.46,0.12,0.08,4.92,1.61,0.24,0.96,4.19,0.36,-0.06,-2.0,4.34,3.24,2.89
Indonesia,KOTA CIREBON,KOTA CIREBON,2025-10-01,107.64,0.32,2.9,110.74,106.16,104.07,103.6,107.42,111.0,100.13,102.36,109.01,106.23,111.05,0.72,0.08,0.0,-0.06,1.36,0.0,0.0,0.86,0.48,0.03,0.42,5.28,1.68,0.24,0.96,5.65,0.96,0.0,-1.24,4.84,3.2,3.35
Indonesia,KOTA CIREBON,KOTA CIREBON,2025-11-01,107.81,0.16,2.87,111.15,106.15,104.08,103.69,107.51,111.03,100.13,102.35,109.01,106.43,110.96,0.37,-0.01,0.01,0.09,0.08,0.03,0.0,-0.01,0.0,0.19,-0.08,5.08,1.55,0.25,1.3,6.02,0.98,0.0,-1.24,4.84,3.27,3.25
Indonesia,KOTA CIREBON,KOTA CIREBON,2025-12-01,108.26,0.42,2.86,112.12,106.17,104.08,103.63,107.45,111.43,100.13,102.56,109.01,107.1,111.09,0.87,0.02,0.0,-0.06,-0.06,0.36,0.0,0.21,0.0,0.63,0.12,5.04,1.57,0.25,1.15,5.62,1.04,0.0,-1.04,4.84,3.21,3.33
Indonesia,KOTA CIREBON,KOTA CIREBON,2026-01-01,107.78,-0.44,3.2,110.44,106.25,104.1,103.69,108.58,110.99,100.1,102.91,109.06,107.33,111.53,-1.5,0.08,0.02,0.06,1.05,-0.39,-0.03,0.34,0.05,0.21,0.4,1.85,1.55,8.79,0.45,6.28,0.61,-0.03,-1.29,4.79,3.11,4.03
Indonesia,KOTA CIREBON,KOTA CIREBON,2026-02-01,108.64,0.8,4.83,113.29,106.33,104.1,103.43,108.53,110.66,100.1,103.01,109.06,107.4,111.45,2.58,0.08,0.0,-0.25,-0.05,-0.3,0.0,0.1,0.0,0.07,-0.07,4.78,1.52,14.48,-0.32,5.34,-0.23,-0.04,-1.27,4.79,3.17,3.36
Indonesia,KOTA CIREBON,KOTA CIREBON,2026-03-01,109.38,0.68,3.54,115.29,106.45,104.12,103.62,108.53,111.35,100.09,102.96,109.06,107.59,111.4,1.77,0.11,0.02,0.18,0.0,0.62,-0.01,-0.05,0.0,0.18,-0.04,4.37,1.16,7.26,-0.32,4.82,0.17,-0.05,-1.45,4.31,2.94,2.75
Indonesia,KOTA CIREBON,KOTA CIREBON,2026-04-01,109.31,-0.06,2.75,114.26,106.78,104.15,104.6,108.71,111.5,100.2,103.0,109.06,108.65,111.39,-0.89,0.31,0.03,0.95,0.17,0.13,0.11,0.04,0.0,0.99,-0.01,5.23,1.38,0.16,0.76,4.57,0.73,0.39,-1.41,4.31,3.11,2.06
Indonesia,KOTA CIREBON,KOTA CIREBON,2026-05-01,109.74,0.39,3.27,115.32,107.04,104.18,104.81,108.77,111.85,100.61,103.0,109.06,108.81,111.29,0.93,0.24,0.03,0.2,0.06,0.31,0.41,0.0,0.0,0.15,-0.09,6.81,1.47,0.19,0.99,4.14,1.07,0.49,-0.33,4.31,3.13,1.26
Indonesia,KOTA DENPASAR,KOTA DENPASAR,2024-01-01,105.25,-0.08,2.12,107.88,99.49,102.37,103.59,100.03,109.86,99.94,105.57,107.59,104.13,104.01,-0.56,-0.12,0.23,0.54,0.43,-0.18,0.01,-0.29,0.0,0.84,-0.49,4.64,-0.73,0.72,0.68,0.83,0.65,0.31,1.31,5.95,1.89,0.02
Indonesia,KOTA DENPASAR,KOTA DENPASAR,2024-02-01,105.93,0.65,2.72,110.01,99.82,102.36,103.51,99.58,109.78,99.83,106.19,107.59,104.19,105.29,1.97,0.33,-0.01,-0.08,-0.45,-0.07,-0.11,0.59,0.0,0.06,1.23,6.44,-0.55,0.17,0.5,0.37,0.77,0.21,1.58,5.95,1.9,2.12
Indonesia,KOTA DENPASAR,KOTA DENPASAR,2024-03-01,106.85,0.87,3.43,111.83,100.04,102.37,104.01,99.6,110.52,99.86,106.9,107.63,106.24,106.09,1.65,0.22,0.01,0.48,0.02,0.67,0.03,0.67,0.04,1.97,0.76,7.53,-0.47,0.1,0.89,0.21,1.15,0.24,1.74,6.12,3.85,3.69
Indonesia,KOTA DENPASAR,KOTA DENPASAR,2024-04-01,107.42,0.53,3.94,113.08,99.3,102.37,104.05,99.69,110.78,99.86,107.28,107.63,108.82,105.81,1.12,-0.74,0.0,0.04,0.09,0.24,0.0,0.36,0.0,2.43,-0.26,8.43,-0.46,0.05,0.92,0.12,1.12,0.24,1.71,6.12,6.35,3.99
Indonesia,KOTA DENPASAR,KOTA DENPASAR,2024-05-01,107.47,0.05,3.52,111.99,99.47,102.37,103.88,98.02,112.92,99.86,107.39,107.63,110.01,105.86,-0.96,0.17,0.0,-0.16,-1.68,1.93,0.0,0.1,0.0,1.09,0.05,5.74,-0.24,0.01,0.8,-1.58,3.39,0.24,3.18,6.12,7.42,3.01
Indonesia,KOTA DENPASAR,KOTA DENPASAR,2024-06-01,107.13,-0.32,3.18,110.61,99.93,102.38,104.01,98.09,113.05,99.76,107.54,107.63,110.06,105.62,-1.23,0.46,0.01,0.13,0.07,0.12,-0.1,0.14,0.0,0.05,-0.23,4.42,-0.22,0.02,0.99,-1.39,3.9,0.14,2.51,6.12,7.29,2.72
Indonesia,KOTA DENPASAR,KOTA DENPASAR,2024-07-01,107.3,0.16,3.04,110.35,100.12,102.4,104.09,98.59,113.31,99.74,107.95,107.84,111.19,106.04,-0.24,0.19,0.02,0.08,0.51,0.23,-0.02,0.38,0.2,1.03,0.4,4.19,-0.12,0.17,1.44,-0.89,3.77,0.12,2.7,3.2,8.39,2.57
Indonesia,KOTA DENPASAR,KOTA DENPASAR,2024-08-01,107.58,0.26,2.95,109.76,100.29,102.39,104.33,98.74,113.68,99.74,108.04,111.92,111.19,106.64,-0.53,0.17,-0.01,0.23,0.15,0.33,0.0,0.08,3.78,0.0,0.57,3.21,0.2,0.25,1.79,-1.04,4.39,0.12,2.49,4.02,8.24,2.54
Indonesia,KOTA DENPASAR,KOTA DENPASAR,2024-09-01,107.64,0.06,2.99,109.01,100.87,102.69,104.59,98.96,113.24,99.36,108.51,111.93,111.7,108.53,-0.68,0.58,0.29,0.25,0.22,-0.39,-0.38,0.44,0.01,0.46,1.77,2.79,0.73,0.56,2.06,-0.97,3.51,-0.37,3.05,4.03,8.58,4.19
Indonesia,KOTA DENPASAR,KOTA DENPASAR,2024-10-01,107.75,0.1,2.96,109.49,100.81,102.69,104.61,98.78,112.64,99.36,108.6,111.93,111.86,109.03,0.44,-0.06,0.0,0.02,-0.18,-0.53,0.0,0.08,0.0,0.14,0.46,3.18,0.65,0.56,1.98,-1.15,2.29,-0.37,3.13,4.03,8.45,4.79
